Mhid,TA,StarRating
60052,3395281,4
60055,613343,5
60072,0,1
60074,7092498,2
60078,606424,5
60086,5982665,3
60123,1734104,2
60126,503140,2
60150,660048,3
60182,250622,4
60185,0,3
60241,5985117,5
60253,1906425,3
60254,6418864,3
60256,1757100,5
60257,499792,3
60270,2264708,3
60274,502572,3
60280,4162057,3
60287,6163686,4
60327,952880,4
60336,4773578,3
60351,1206007,4
60357,5027255,3
60366,5998723,3
60368,290353,4
60377,5454018,3
60380,6028523,3
60384,638287,5
60388,1498641,1
60395,579815,2
60400,4686372,4
60414,6867236,3
60419,611458,3
60420,0,3
60430,2098794,4
60431,6353797,4
60437,6159034,3
60445,3162089,4
60447,584451,3
60452,304603,5
60470,283144,4
60473,288098,3
60475,4263293,5
60498,4424177,3
60509,2533202,2
60542,1045218,3
60563,0,3
60606,0,2
60609,573640,3
60613,6530940,3
60615,571549,4
60668,1160965,2
60682,578164,3
60692,614551,4
60694,549590,3
60695,4265558,3
60698,1163618,3
60701,1545140,3
60711,6449709,3
60734,571878,3
60738,6214846,4
60740,596757,1
60742,11825032,3
60745,1036499,4
60748,529353,3
60758,0,4
60759,5039438,4
60785,572972,3
60786,1188181,4
60787,646458,3
60828,302366,4
60909,2723311,3
61003,615362,4
61008,1151363,4
61067,1508815,3
61107,1039782,4
61114,1153734,3
61117,254707,4
61134,10084006,4
61138,1222289,3
61272,2217249,2
61279,1151510,3
61287,1138410,2
61304,3435433,2
61330,1720155,3
61353,7784064,2
61363,236327,5
61365,290082,4
61370,6003151,5
61407,445012,4
61409,2024919,4
61413,1744993,4
61437,7038094,3
61441,5994319,5
61447,3169920,4
61475,586691,3
61492,3895792,3
61505,1519703,3
61508,1519291,5
61536,662645,3
61553,3259406,3
61558,2017779,3
61666,1758985,3
61668,147502,4
61669,534892,4
61675,150079,4
61678,147872,3
61679,589407,4
61680,148278,4
61681,5984034,4
61682,4105644,4
61691,807936,5
61692,153002,5
61697,530105,4
61699,214260,4
61704,939910,5
61705,4459010,5
61708,150863,5
61709,266809,2
61710,671540,5
61750,0,2
61767,231681,4
61775,0,5
61785,500895,2
61787,518419,4
61793,294614,5
61796,1161503,5
61806,6394784,1
61818,249147,2
61820,234316,4
61825,736133,3
61827,6420508,4
61875,665543,2
61922,581183,3
61929,3262897,3
61933,1453176,5
61937,1473305,1
61944,288219,4
61946,3506166,2
61964,677745,3
61968,677872,2
61978,5550685,2
61987,207829,4
62006,7616502,2
62008,316637,1
62009,6514625,4
62013,2630433,3
62015,316703,4
62017,643938,3
62021,634933,3
62027,497224,3
62038,1197156,3
62040,1447554,3
62045,499879,2
62058,4543606,4
62063,292867,4
62070,278879,4
62075,2223666,3
62078,151022,5
62085,272422,3
62087,197959,4
62088,207566,4
62089,6201030,2
62100,5608532,5
62108,2186885,4
62114,614499,3
62115,674607,3
62116,2205460,4
62125,316908,3
62132,3826294,2
62134,1409426,3
62135,1209449,2
62136,1396546,3
62137,1963117,4
62138,496540,3
62151,1109051,2
62169,1861837,3
62171,0,3
62185,1174093,3
62192,575981,3
62200,150668,4
62205,150646,3
62207,150657,4
62213,227180,4
62214,231976,3
62229,241802,3
62230,228059,3
62231,231983,4
62232,230931,4
62235,228073,3
62236,230436,4
62237,229406,4
62238,668721,4
62239,237828,3
62240,228038,3
62241,206631,4
62242,227176,4
62245,1107446,4
62247,278251,5
62248,228042,4
62249,206609,4
62250,623679,4
62251,583970,4
62252,577354,4
62255,729696,4
62263,636881,3
62264,228039,3
62265,229407,5
62268,0,3
62272,3329411,3
62273,6514455,4
62287,0,4
62288,7134812,5
62295,496215,4
62301,1184243,3
62314,1744238,4
62318,206621,4
62320,498592,2
62323,206606,4
62324,230435,4
62325,228058,4
62327,206611,4
62328,275377,4
62329,488395,5
62332,1058820,2
62337,231969,4
62340,0,3
62347,666373,2
62374,497281,2
62376,1500108,3
62377,278255,4
62380,229562,3
62386,1226810,2
62387,229702,3
62388,0,5
62423,1192251,4
62424,264916,3
62427,227174,4
62430,568549,3
62435,1484675,3
62438,3258025,4
62440,1823253,5
62443,230933,3
62445,3339626,3
62447,1312639,3
62448,237830,3
62472,2435870,4
62475,2235223,3
62476,264594,4
62477,1464898,2
62479,626244,2
62480,2203081,3
62481,2440746,4
62484,2216081,4
62494,2317853,3
62503,664060,3
62506,546809,2
62613,665213,4
62614,2557177,4
62617,565860,3
62618,1800792,4
62621,1025422,4
62622,1100824,4
62624,3595877,4
62658,952656,4
62737,4013115,2
62739,3831132,5
62758,636140,5
62762,578939,4
62869,482575,4
62964,228070,4
62967,275812,4
62969,237845,4
62970,206602,4
62975,206598,5
62977,154002,5
62978,1602275,4
62981,601264,4
62982,285201,5
62983,206608,5
62991,227177,4
62992,487210,3
62993,206641,4
62994,272580,4
62997,229559,4
62999,195099,5
63001,231974,4
63003,231986,4
63004,777415,5
63006,2715529,4
63007,231987,4
63009,206624,3
63011,206619,4
63012,206620,4
63026,5582329,3
63031,5270413,3
63032,150705,3
63034,284980,4
63036,2038706,3
63038,292822,4
63039,4108273,4
63048,232013,4
63052,232084,4
63053,228089,5
63057,243119,3
63066,584270,3
63070,5850821,3
63071,619285,5
63075,5617553,5
63091,2614283,5
63096,1865637,4
63101,10196503,4
63106,572918,3
63108,1648972,3
63109,590046,4
63112,1674292,4
63114,1012264,4
63116,2657207,4
63118,313321,4
63119,566482,4
63120,599289,2
63124,313324,4
63127,313326,3
63128,565613,4
63138,313329,3
63140,504724,3
63142,618349,3
63146,1380423,4
63148,506571,4
63149,1998489,5
63150,302871,4
63151,305800,4
63155,301428,5
63161,302946,4
63162,307786,3
63167,507114,4
63170,1464263,4
63178,637622,3
63179,302915,4
63183,504703,4
63189,313256,3
63199,1649367,4
63201,7225048,4
63204,252885,4
63207,6161577,5
63225,3388399,4
63241,1519686,3
63243,1109635,3
63283,581642,3
63428,232719,3
63743,284400,3
63832,2522519,3
63835,500885,3
63844,1169509,3
63854,290097,3
63866,0,4
63903,2550687,4
63923,1131075,2
63927,231532,4
63979,758243,3
63993,592278,3
64001,0,4
64031,500876,2
64036,272976,4
64042,1133710,2
64054,566335,2
64055,603890,2
64071,3396140,4
64200,566314,3
64291,640986,2
64315,240844,5
64337,1183107,3
64394,581068,3
64414,1508447,2
64478,573404,4
64512,6716397,4
64513,7737015,2
64578,319549,3
64584,289252,4
64600,488944,3
64610,535455,4
64638,0,2
64659,1960994,2
64679,7767277,3
64777,0,3
64811,556758,3
64856,0,4
64877,606477,5
64894,535487,3
64898,498141,4
64947,231763,3
65002,1151638,3
65029,1421764,3
65056,3963758,3
65098,530152,3
65149,3833415,3
65200,1492479,2
65262,0,2
65333,2313201,4
65348,289448,4
65357,1495005,3
65509,279001,5
65535,507749,2
65554,6557962,5
65563,301052,4
65565,3587207,4
65654,300095,3
65657,294791,4
65660,6939253,5
65674,6132799,3
65683,1210447,5
65687,3162185,3
65693,3405353,4
65706,1957440,4
65741,7593722,5
65742,1904743,3
65745,5050059,5
65751,8006067,5
65755,7777995,5
65757,478757,2
65758,6851948,4
65777,244473,1
65778,1802647,3
65784,2006179,2
65809,0,5
65821,7907371,5
65824,2181473,5
65832,6589786,4
65838,6108879,2
65843,0,3
65844,4941054,2
65849,7032003,2
65854,575898,5
65860,2277913,1
65875,951788,3
65876,1902924,2
65880,298884,4
65881,3266226,2
65902,1079141,2
65904,7379259,4
65911,1183602,2
65923,2402520,3
65950,675974,3
65955,499747,4
65963,0,4
65970,316160,3
65971,317228,3
65980,316148,3
66012,3181656,4
66016,508167,4
66022,300032,5
66024,315227,4
66032,300041,5
66046,638293,5
66050,754111,5
66058,1201596,4
66059,1214303,3
66069,754150,4
66082,3335666,3
66092,4555775,3
66093,0,3
66094,6885694,3
66263,10150889,4
66268,498412,3
66270,304636,5
66287,3400689,3
66298,11978904,4
66301,1159677,5
66307,6427728,5
66308,3158122,5
66314,2313443,1
66320,6762258,4
66329,6405899,3
66331,2162732,5
66343,1141915,3
66351,6163839,5
66355,6840018,5
66427,601112,4
66432,7024190,4
66438,578002,3
66500,7102419,3
66710,574828,4
66713,0,2
66720,1159333,4
66722,6155739,4
66728,1159336,3
66739,607757,4
66754,574828,4
66773,498576,3
66784,1434877,5
66789,1061829,3
66792,577788,4
66794,0,4
66799,0,4
66828,494024,4
66837,0,2
66846,672345,3
66870,566279,3
66899,7125302,3
66905,498973,3
66917,659592,3
66922,6528813,3
66929,0,3
66932,615823,4
66941,7221538,5
66971,0,3
66980,1084866,3
67005,6487626,5
67018,2549719,4
67021,315189,3
67028,500015,3
67032,240839,3
67043,2168198,3
67081,497713,5
67093,583468,3
67095,264926,4
67097,2302364,3
67144,301880,5
67145,639979,4
67152,5565218,5
67166,1169262,5
67186,0,3
67199,1184667,2
67223,640281,3
67242,1940938,5
67245,1019266,5
67255,7067904,4
67257,3508171,4
67259,942013,4
67264,472653,4
67271,7696637,4
67272,7375454,5
67283,3172527,3
67291,626014,4
67313,1576859,4
67314,2705541,4
67317,3451887,5
67319,0,5
67320,645715,4
67323,0,4
67328,1929297,4
67329,795145,3
67330,6207785,4
67332,609373,4
67333,1490228,3
67336,602020,4
67337,1608895,4
67338,2429882,3
67340,1021583,5
67341,607430,4
67343,2350801,4
67345,482531,5
67346,1961681,4
67348,4232168,3
67350,1449721,4
67356,1872732,3
67357,4340332,5
67359,2035237,3
67361,303060,2
67364,1594801,4
67374,1052664,4
67389,1434782,3
67395,1152011,3
67399,3172527,3
67400,1476558,4
67408,1929598,3
67410,610690,3
67422,778811,4
67425,1654032,3
67428,1010490,3
67429,1610075,4
67431,1380438,4
67433,1015299,5
67434,7319628,5
67435,1082615,3
67436,1237934,4
67437,646342,4
67449,1636479,2
67452,1788369,3
67458,2420146,5
67460,3360305,5
67461,5979597,3
67470,1773707,4
67472,595981,4
67474,5532781,4
67479,2373716,3
67480,619288,3
67490,3567245,3
67491,1606372,3
67493,2010856,4
67499,2506871,4
67502,1054044,4
67509,483642,4
67514,148274,4
67515,3723540,3
67519,6509316,4
67521,4266503,4
67523,3475054,4
67524,3632397,4
67525,7195989,5
67528,2619616,5
67531,950995,4
67532,1446665,4
67535,3359798,2
67553,7119477,4
67563,1748676,4
67568,308319,4
67569,1590753,4
67634,550992,4
67642,0,2
67655,2291560,3
67656,500292,3
67661,2557585,5
67670,1179230,4
67675,2618100,3
67708,649946,3
67710,1762782,3
67712,2687232,1
67745,1862358,2
67748,1145235,2
67761,1523345,3
67788,308204,4
67791,940669,3
67811,569342,2
67849,779479,4
67858,6224460,1
67862,579315,3
67866,1861910,3
67871,6622719,3
67872,1742406,3
67933,7180991,3
67937,0,4
68031,0,3
68038,315014,3
68039,676628,3
68045,6701180,4
68052,0,5
68104,2426328,3
68108,6886108,3
68109,499854,2
68122,0,3
68125,1227015,3
68127,0,4
68132,6375199,4
68133,265379,3
68137,6922685,3
68138,6952139,3
68139,2388597,2
68151,8367152,2
68158,662079,3
68164,659604,3
68177,0,4
68240,1150809,2
68259,639414,3
68289,8364211,2
68290,1217150,3
68304,590142,5
68306,4873377,5
68326,2263933,3
68328,289953,2
68338,1160136,3
68385,633036,3
68390,557076,3
68392,276404,5
68410,3188278,3
68413,4374594,3
68418,316696,4
68420,601973,4
68421,2639546,3
68425,1060691,3
68426,6620753,4
68428,270376,4
68431,2656173,3
68432,1179710,2
68433,0,2
68435,1392200,3
68436,1050283,2
68439,1125760,2
68440,284836,3
68441,3830501,2
68442,316675,2
68445,1587638,3
68447,3240646,5
68449,1221812,5
68461,3377644,4
68462,580903,3
68487,2299240,1
68507,581450,3
68509,6514697,3
68512,1121751,2
68525,1490405,3
68531,279596,5
68535,503138,2
68538,154429,4
68540,153037,4
68545,1180633,5
68549,559588,4
68552,1966345,3
68553,0,3
68554,1482685,4
68558,531108,3
68559,154449,4
68562,8705165,1
68563,3317609,4
68565,154410,3
68568,1383489,5
68572,3580898,5
68575,4418515,4
68578,983682,5
68579,153138,5
68580,1728473,3
68584,2298835,4
68589,2273773,3
68592,4480005,4
68598,282106,4
68603,310905,3
68604,153603,4
68605,2641451,4
68606,2038727,3
68607,1218761,5
68609,186909,4
68611,185324,4
68614,2248953,4
68615,2345381,3
68619,226439,2
68620,549477,3
68625,252684,3
68631,152889,5
68632,155812,4
68633,155958,5
68639,2493637,3
68640,154403,4
68641,154407,4
68643,269440,3
68644,642781,5
68645,4207086,5
68647,282535,4
68657,2507435,4
68699,282089,3
68707,220209,5
68709,5247722,5
68715,240507,4
68717,294698,3
68721,552302,4
68722,647536,5
68724,811329,5
68743,5021974,3
68745,154434,3
68752,153589,3
68766,155818,5
68811,0,3
68814,6510287,5
68816,3927147,5
68836,154427,4
68849,6408185,5
68874,0,4
68878,6164318,4
68880,4590262,3
68889,6495343,5
68917,302123,4
68975,661213,3
68983,0,3
69020,7109880,3
69088,0,4
69196,288498,4
69197,3266075,4
69223,8544485,4
69246,1798757,2
69247,290390,1
69259,6001367,4
69265,5527618,4
69267,456336,3
69271,525252,3
69273,6375947,2
69274,2616245,2
69277,590302,5
69299,1124622,3
69302,620449,3
69310,1785314,5
69312,305536,4
69315,3157237,4
69339,3258295,2
69340,3393873,4
69350,0,1
69360,7696548,4
69362,6674677,2
69387,6417591,3
69389,630932,4
69390,316131,3
69392,7161759,3
69562,299691,5
69574,460124,3
69578,7186223,4
69602,574061,4
69610,1067359,4
69614,10485574,3
69617,308114,2
69630,3825503,5
69631,0,3
69637,1516590,3
69638,574970,3
69688,739270,5
69697,8544475,5
69701,0,4
69705,4550555,3
69707,622600,4
69708,2305815,5
69709,0,5
69710,153605,3
69711,1497486,4
69715,295150,5
69743,660678,5
69744,154419,4
69806,6677898,5
69809,635001,5
69832,557184,4
69842,1803803,5
69866,1865641,3
69868,7734248,4
69869,499787,4
69871,7696637,4
69875,209308,4
69918,5982545,1
69966,154431,2
69982,152886,5
70048,806576,3
70050,2135914,3
70072,2632399,4
70073,1761217,3
70096,1790979,4
70106,596646,5
70129,0,3
70243,275866,4
70263,567242,4
70273,525253,4
70275,0,4
70283,598477,3
70316,3176353,5
70330,575813,3
70340,512084,3
70352,500870,2
70369,3954747,3
70372,5462262,1
70373,3383517,1
70399,583983,2
70449,2408684,3
70463,633034,4
70464,559741,3
70467,545865,3
70469,3523033,3
70472,10024384,3
70473,3961617,3
70474,5568154,4
70476,1209453,3
70493,3931426,1
70495,239419,4
70496,239007,5
70498,231636,4
70515,235713,2
70517,629352,4
70519,2244724,3
70522,250579,4
70524,660525,4
70538,7806207,4
70554,2330132,5
70555,7071983,4
70559,3582473,2
70574,610167,4
70575,1079978,3
70576,228539,4
70582,229689,4
70583,497864,3
70585,269151,2
70603,269026,3
70621,291130,3
70658,582118,4
70685,259423,3
70691,1163185,4
70714,0,4
70727,566669,3
70732,950940,4
70735,568466,2
70736,0,4
70744,1129937,5
70772,0,3
70812,499747,3
70815,661875,4
70820,3952884,5
70828,6921740,3
70830,6921738,4
70836,0,3
70838,7081972,3
70853,7122893,4
70858,2261061,3
70859,7909849,4
70861,8112997,3
70863,2221276,3
70865,0,4
70871,1151625,3
70875,0,4
70879,5565044,5
70884,7121847,3
70889,0,5
70937,1015024,1
70940,3328206,1
70967,500908,2
70992,5982512,5
71001,234552,4
71036,5484926,5
71039,664334,3
71041,671781,4
71094,7727463,5
71095,6870075,3
71122,585394,5
71125,6891351,4
71127,7391625,4
71131,7734157,3
71133,7391617,5
71135,6220173,5
71138,7909817,3
71139,3365170,3
71140,0,5
71153,6767297,4
71165,4887762,3
71167,7255283,3
71168,1735244,4
71174,5037102,3
71175,7181162,4
71176,2640498,4
71177,623284,4
71181,6921013,4
71187,7710829,5
71188,7131806,5
71189,7612841,5
71190,644534,4
71192,5962536,5
71196,607845,4
71198,5484974,5
71199,8137862,4
71200,3515201,3
71201,7705803,4
71204,5810705,3
71205,5542352,4
71210,6988965,5
71211,7318848,5
71212,7394436,4
71213,6650827,3
71220,2305094,4
71226,2026811,3
71231,7768334,5
71233,6581341,4
71234,7760386,5
71235,8055869,4
71239,7009756,4
71245,7235399,4
71246,3681509,3
71247,8119381,4
71248,299808,4
71249,5484974,5
71251,7647454,4
71253,7175728,3
71259,1590818,3
71266,7156066,4
71268,6531516,4
71275,535499,3
71276,8285376,5
71283,5504441,4
71285,1546996,3
71287,2358729,5
71290,324877,4
71291,282247,4
71295,7143014,4
71298,6390666,5
71300,5888187,4
71303,277209,3
71304,280807,3
71310,5890945,5
71311,2403719,4
71347,4716670,4
71362,277107,4
71366,2526254,4
71377,502184,1
71384,571336,4
71463,0,4
71550,0,3
71641,292821,4
71653,585079,2
71663,0,4
71675,0,4
71686,6276338,3
71693,8116281,3
71694,535055,3
71721,7625144,4
71727,6976576,2
71730,1184729,1
71732,502297,4
71808,1198051,3
71819,7594626,4
71847,950131,4
71855,499882,2
71879,607420,5
71880,555977,3
71890,1988039,4
71918,286858,4
71925,0,1
71938,7949595,4
72017,0,4
72022,2371117,3
72031,302792,5
72034,2354683,5
72035,2407420,5
72040,1015046,5
72042,3592425,4
72046,305250,5
72049,858495,5
72051,0,4
72054,1546995,3
72056,5294361,4
72058,6209021,5
72063,1823675,5
72064,3528995,4
72072,4874757,5
72123,642623,4
72125,535083,3
72134,3479451,5
72141,574553,3
72145,4508739,5
72166,7310892,4
72198,6849304,5
72202,0,3
72234,0,3
72241,7161757,3
72242,946006,2
72256,1772673,5
72266,2091214,4
72276,10485321,1
72280,250720,4
72282,250718,3
72287,575354,3
72296,585474,4
72299,1175976,1
72302,1639006,5
72303,1193775,4
72310,1170196,3
72311,655791,4
72312,271924,1
72314,1193256,4
72316,4713845,3
72325,1816956,3
72330,4939796,5
72331,149394,5
72336,506530,3
72342,557044,3
72343,2062379,4
72345,3321279,2
72349,1170811,1
72352,1740184,3
72354,676059,4
72360,0,5
72380,287834,3
72384,573019,5
72401,276952,5
72415,239386,2
72439,5006174,3
72446,1960969,4
72456,4037578,4
72457,3405809,4
72462,4509998,4
72465,1191462,3
72467,1488228,5
72473,4067231,4
72481,5768725,5
72482,1396200,3
72492,1369987,2
72502,528355,4
72503,234243,4
72507,4257306,4
72510,5016394,4
72514,628216,3
72515,3150246,2
72538,3927147,5
72550,5871013,3
72553,1923335,4
72589,276697,4
72592,276519,4
72603,1231513,5
72604,572232,4
72606,469539,4
72608,572240,3
72609,276651,4
72613,613321,4
72617,280831,3
72621,572233,3
72622,678419,4
72630,634972,4
72638,1051896,4
72639,585659,3
72640,280320,4
72641,497485,4
72642,966840,4
72643,275247,4
72644,277207,4
72646,276535,5
72651,624479,4
72652,624480,5
72656,275507,5
72669,275508,5
72671,277491,4
72678,2298869,4
72686,535540,3
72690,651052,3
72692,1110138,4
72699,282045,4
72700,276546,4
72703,292246,3
72709,611222,4
72719,1723724,4
72723,1165302,4
72724,276850,3
72729,620730,3
72732,1066990,2
72733,1828989,4
72735,5503712,4
72736,282032,5
72749,1146661,3
72753,1063011,3
72754,1133183,3
72756,275492,5
72757,280326,3
72762,2631185,3
72764,528609,3
72765,549550,4
72768,275491,4
72771,276679,5
72774,275240,5
72776,1837495,3
72779,607172,4
72780,280282,5
72781,276517,4
72782,276518,3
72783,291523,4
72784,275501,5
72787,276682,3
72789,276516,4
72791,276644,4
72793,1858795,4
72812,295596,3
72816,3932725,3
72843,11814961,3
72845,4263228,3
72853,3244465,3
72859,3575781,4
72863,0,3
72874,2508176,3
72879,6503637,3
72882,2614307,3
72890,580543,2
72893,205841,3
72900,601703,4
72901,655605,4
72902,233375,4
72903,203175,4
72904,1744816,3
72905,229062,3
72908,288675,3
72966,215539,2
72978,195150,3
72981,199115,3
72988,192081,3
73001,192095,4
73010,193183,3
73017,193174,3
73033,193662,2
73068,195216,4
73080,195158,3
73104,278540,4
73126,193173,4
73135,195184,4
73173,3904778,3
73175,946694,4
73198,678840,3
73202,192113,2
73211,243430,3
73219,193640,2
73252,193063,4
73292,189731,4
73314,189733,4
73320,193170,3
73335,193181,3
73340,195284,4
73362,193165,4
73376,187571,4
73377,195301,4
73397,192097,4
73403,758236,3
73410,657636,4
73414,192078,1
73470,192032,3
73473,4079389,3
73474,197480,3
73475,228715,3
73478,276945,4
73479,228704,4
73480,229526,4
73482,264968,2
73483,197659,3
73484,288636,2
73485,194229,4
73487,240927,4
73488,197996,3
73497,188737,4
73501,239634,2
73502,228750,3
73505,487413,3
73507,233462,4
73508,290385,4
73510,228755,3
73511,197656,4
73518,197658,4
73524,2307354,4
73525,230489,5
73528,197985,4
73532,2510848,3
73533,658984,4
73534,635229,2
73535,650189,2
73536,1232323,3
73537,228716,3
73540,188746,4
73542,3317600,3
73544,197671,3
73545,233585,3
73546,229529,3
73547,197673,3
73548,248399,3
73550,290381,2
73551,233588,3
73553,3456614,3
73555,0,2
73561,239629,3
73562,290384,4
73563,197664,4
73569,207184,2
73571,212803,3
73573,214419,4
73574,614618,3
73575,519583,3
73576,218086,3
73580,209076,3
73586,214592,3
73587,285561,4
73592,187626,4
73593,626348,3
73595,199904,3
73598,189290,4
73601,212658,5
73608,666777,3
73609,0,3
73611,212685,4
73613,187623,3
73615,243111,4
73618,651071,4
73620,224476,3
73622,572776,3
73627,189083,3
73637,232886,3
73638,229071,4
73642,264648,4
73644,277148,3
73650,203223,4
73653,1934839,4
73658,203199,4
73661,203198,3
73662,265621,5
73664,233379,5
73668,229042,4
73670,529825,3
73676,202583,4
73681,610719,3
73687,1533880,5
73690,313192,4
73697,203114,5
73700,529342,3
73703,5298067,4
73705,229083,4
73707,203219,3
73709,229052,3
73710,283871,3
73711,632988,4
73717,252734,4
73721,656857,4
73722,3964772,4
